ID,dialect,valency_pattern,encoding,verb_meaning,verb_evenki,corpus,coord_etc,verb_comment,arg_comment1,other_comments,place,collection,dialectal_group,text,speakers,genre,place_corp,region,dialect_corp,subdialect_corp,collector,source,title,year,year_from,year_to,speaker,gender,latin,cyrillic,translation_rus,translation_eng,translation_de,comment_corpus,transcribed_by
ex_0108,Ilimpi,say_ACC,ACC,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Как собака лишилась речи (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/kak-sobaka-lishilas-rechi-v-h-eldogir],[title: Как собака лишилась речи],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],tarawə hələ tar {{guśo}} ŋinakinma.,Таравэ hэлэ тар гусё ӈинакинма:,Потом вот он сказал собаке:,ND,ND,—,[transcribed_by: ...]
ex_0109,Ilimpi,say_DAT,DAT,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Комое (и Сарсикан) (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/komoe-v-h-eldogir-0],[title: Комое (и Сарсикан)],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],hutəldūji {{gunən}}.,hутэлдӯи гунэн:,Детям сказал:,ND,ND,—,[transcribed_by: ...]
ex_0110,Ilimpi,say_DAT,DAT,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Огонь (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/ogon-v-h-eldogir],[title: Огонь],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],tar ahī hoŋoďono hələ əbəkōdūji {{gunən}}.,"Тар аhӣ, hоӈодёно, hэлэ эбэко̄дӯи гунэн:","Та женщина, плача, сказала бабушке:",ND,ND,—,[transcribed_by: ...]
ex_0111,Ilimpi,say_DAT,DAT,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Как собака лишилась речи (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/kak-sobaka-lishilas-rechi-v-h-eldogir],[title: Как собака лишилась речи],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],əkəl ńīdūdə̄ həhənə {{guśōwluwar}} [hindu:добавлено при расшифровке].,Экэл нӣдӯ-дэ̄ hэhэнэ гусёв-лувар [hинду]».,"Я же сказал тебе, чтобы ты никому не рассказывал».",ND,ND,—,[transcribed_by: ...]
ex_0112,Ilimpi,say_DAT,DAT,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Большая работа (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: lifestory],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/bolshaya-rabota-v-h-eldogir],[title: Большая работа],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],tar amīwa {{gūśol}}.,Тар амӣва гӯсёл.,Те отцу сказали:,ND,ND,—,[transcribed_by: ...]
ex_0113,Ilimpi,say_LAT,LAT,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Комое (и Сарсикан) (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/komoe-v-h-eldogir-0],[title: Комое (и Сарсикан)],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],hələ kiltɨrə̄ďəγin {{guśo}} hutəltɨkīji.,«hэлэ килтырэ̄дегин! — гусё hутэлтыкӣи. —,«Пусть повялится! — сказал детям. —,ND,ND,—,[transcribed_by: ...]
ex_0114,Ilimpi,say_LAT,LAT,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Как собака лишилась речи (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/kak-sobaka-lishilas-rechi-v-h-eldogir],[title: Как собака лишилась речи],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],a ŋinakin tar sōlilča hārgitkī {{gunnə}}.,"А ӈинакин тар со̄лилча, hа̄ргиткӣ гуннэ:","А собака стала сплетничать, говоря черту:",ND,ND,—,[transcribed_by: ...]
ex_0115,Ilimpi,say_LAT,LAT,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Делитесь с соседями! (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/delites-s-sosedyami-v-h-eldogir],[title: Делитесь с соседями!],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],tadū tar hələ hurkōkōn tar əbəkōtkīji {{gulčo}}.,Тадӯ тар hэлэ hурко̄ко̄н тар эбэко̄ткӣи гулчо:,Потом вот паренек сказал бабушке:,ND,ND,—,[transcribed_by: ...]
ex_0116,Ilimpi,say_LAT,LAT,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Как росомаха обманула птиц (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/kak-rosomaha-obmanula-ptic-v-h-eldogir],[title: Как росомаха обманула птиц],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],tar hələ huwulitin hurutčələtin ďantakī ahītkīji {{gulčo}}.,"Тар hэлэ, hувулитын hурутчэлэтын, дянтакӣ аhӣткӣи гулчо.","Вот когда все ушли, росомаха сказал жене:",ND,ND,—,[transcribed_by: ...]
ex_0117,Ilimpi,say_LAT,LAT,say,gūn,IL,,,,,Chirinda,Chirinda_K,Northern,Комое (и Сарсикан) (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/komoe-v-h-eldogir-0],[title: Комое (и Сарсикан)],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],əwīďərəw hutəlnundə {{guśo}} komojətkī sarśikan.,"Эвӣдерэв hутэлнун-дэ», — гусё Комоеткӣ Сарсикан.","Мы с твоими детьми играем», — сказал Сарсикан Комое.",ND,ND,—,[transcribed_by: ...]
ex_0118,Ilimpi,leave_LOC,LOC,leave,suru,IL,yes,,pron,,Chirinda,Chirinda_K,Northern,Как росомаха обманула птиц (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/kak-rosomaha-obmanula-ptic-v-h-eldogir],[title: Как росомаха обманула птиц],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],tar {{hururəØ}} dəgi huwulin uŋundulā tarə ďantakīlā.,"Тар hурурэ дэги hувулин уӈундула̄ тарэ, дянтакӣла̄.","Вот пошли все птицы к этому, к росомахе.",ND,ND,—,[transcribed_by: ...]
ex_0119,Ilimpi,leave_ACC,ACC,leave,suru,IL,yes,,deict,is this ACC?,Chirinda,Chirinda_K,Northern,Как росомаха обманула птиц (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/kak-rosomaha-obmanula-ptic-v-h-eldogir],[title: Как росомаха обманула птиц],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],tar {{hururəØ}} dəgi huwulin uŋundulā tarə ďantakīlā.,"Тар hурурэ дэги hувулин уӈундула̄ тарэ, дянтакӣла̄.","Вот пошли все птицы к этому, к росомахе.",ND,ND,—,[transcribed_by: ...]
ex_0120,Ilimpi,leave_LOC,LOC,leave,suru,IL,,,,,Chirinda,Chirinda_K,Northern,Большая работа (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: lifestory],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/bolshaya-rabota-v-h-eldogir],[title: Большая работа],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],uśittās nada gramotadū turulā {{hurudās}}.,Уситта̄с нада грамотадӯ Турула̄ хуруда̄с.,"Надо, чтобы ты учился грамоте, поехал в Туру.",ND,ND,—,[transcribed_by: ...]
ex_0121,Ilimpi,leave_LOC,LOC,leave,suru,IL,,,,,Chirinda,Chirinda_K,Northern,На нижней земле (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/na-nizhney-zemle-v-h-eldogir],[title: На нижней земле],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],ďulāji {{hururən}}.,Дюла̄и hурурэн.,Пошел к себе домой.,ND,ND,—,[transcribed_by: ...]
ex_0122,Ilimpi,leave_LOC,LOC,leave,suru,IL,yes,,,uchebadu - other meaning,Chirinda,Chirinda_K,Northern,Рассказ о жизни (Хутокогир Григорий Николаевич) [2007],[author: Хутокогир Григорий Николаевич],[genre: lifestory],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/rasskaz-o-zhizni-g-n-hutokogir],[title: Рассказ о жизни],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],nariliskalā {{hururəw}} us’obadū.,Норильскала̄ хурурэв учебадӯ.,В Норильск мы уехали на учебу.,ND,ND,—,[transcribed_by: ...]
ex_0123,Ilimpi,leave_LOC,LOC,leave,suru,IL,,,deict,,Chirinda,Chirinda_K,Northern,Как росомаха обманула птиц (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/kak-rosomaha-obmanula-ptic-v-h-eldogir],[title: Как росомаха обманула птиц],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],tala {{huruďəŋōt}}.,Тала hурудеӈо̄т.,Туда мы поедем.,ND,ND,—,[transcribed_by: ...]
ex_0124,Ilimpi,leave_LOC,LOC,leave,suru,IL,,,,,Chirinda,Chirinda_K,Northern,Комое (и Сарсикан) (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/komoe-v-h-eldogir-0],[title: Комое (и Сарсикан)],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],tuŋ ńikərəndō ďulāji {{hururən}}.,"Туӈ никэрэн-до̄, дюла̄и hурурэн.","Потом [=так сделав,] пошел домой.",ND,ND,—,[transcribed_by: ...]
ex_0125,Ilimpi,leave_LOC,LOC,leave,suru,IL,yes,,,,Chirinda,Chirinda_K,Northern,Где я найду друга? (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/node/4889440],[title: Где я найду друга?],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],irgiśilō irgiśi korōndulān {{hururəØ}} ďuktə.,"Иргисило̄, иргиси коро̄ндула̄н hурурэ дюктэ.","Пошли вдвоем к волку, в нору волка.",ND,ND,—,[transcribed_by: ...]
ex_0126,Ilimpi,leave_LOC,LOC,leave,suru,IL,yes,,animate,,Chirinda,Chirinda_K,Northern,Где я найду друга? (Ёлдогир Валентина Христофоровна) [2007],[author: Ёлдогир Валентина Христофоровна],[genre: folklore],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/node/4889440],[title: Где я найду друга?],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],irgiśilō irgiśi korōndulān {{hururəØ}} ďuktə.,"Иргисило̄, иргиси коро̄ндула̄н hурурэ дюктэ.","Пошли вдвоем к волку, в нору волка.",ND,ND,—,[transcribed_by: ...]
ex_0127,Ilimpi,leave_LOC,LOC,leave,suru,IL,,,,also ski,Chirinda,Chirinda_K,Northern,Охотничий рассказ (Хутокогир Дмитрий Николаевич) [2007],[author: Хутокогир Дмитрий Николаевич],[genre: lifestory],[recplace: Чиринда],[region: ...],[dialect: ...],[subdialect: ...],[collector: Kazakeich et al.],[site_url: http://siberian-lang.srcc.msu.ru/ru/text/ohotnichiy-rasskaz-d-n-hutokogir],[title: Охотничий рассказ],[year: 2007],[year_from: 2007],[year_to: 2007],[speaker: ],[gender: ...],{{huruŋkīw}} {{hurumūliŋkīw}} dīskī agīla.,Хуруңкӣв хурумӯлиңкӣв дӣскӣ агӣла.,"Уходил, хотел уходить вверх по склону, в тайгу.",ND,ND,—,[transcribed_by: ...]
